gender,height_mm,weight_kg,chest_circumference_mm,waist_circumference_mm,hip_breadth_mm,neck_circumference_mm,shoulder_circumference_mm,arm_length_mm,thigh_circumference_mm,calf_circumference_mm,leg_length_mm,chest_cm,waist_cm,hip_cm,clothing_size
Female,1660,679,913,790,345,330,1040,794,612,393,1044,91.3,79.0,34.5,M
Female,1635,719,1053,1045,363,335,1017,805,600,347,1059,105.3,104.5,36.3,XXXL
Female,1621,920,984,1033,391,358,1125,820,757,445,1090,98.4,103.3,39.1,XXL
Female,1596,618,920,757,354,313,1012,785,602,413,976,92.0,75.7,35.4,M
Female,1649,712,951,885,371,326,1035,810,631,380,1051,95.1,88.5,37.1,XL
Female,1590,643,921,893,364,325,1028,792,620,368,991,92.1,89.3,36.4,XL
Female,1630,793,935,968,377,353,1056,806,690,423,1026,93.5,96.8,37.7,XXL
Female,1505,575,903,930,354,310,965,735,607,359,927,90.3,93.0,35.4,XL
Female,1590,686,979,837,368,323,1032,782,648,393,1023,97.9,83.7,36.8,L
Female,1613,688,882,840,348,347,1058,790,635,383,1033,88.2,84.0,34.8,L
Female,1620,778,981,900,361,342,1042,795,669,387,1015,98.1,90.0,36.1,XL
Female,1687,765,1053,955,400,333,1066,835,638,383,1063,105.3,95.5,40.0,XL
Female,1613,590,887,796,349,317,979,793,575,357,1011,88.7,79.6,34.9,M
Female,1648,626,964,833,331,327,983,815,597,348,1029,96.4,83.3,33.1,L
Female,1820,908,1016,891,393,333,1091,918,743,411,1203,101.6,89.1,39.3,XL
Female,1613,500,863,656,297,308,997,823,496,326,1052,86.3,65.6,29.7,S
Female,1719,688,978,808,357,329,1014,817,588,379,1110,97.8,80.8,35.7,L
Female,1543,567,926,803,360,323,916,732,615,350,973,92.6,80.3,36.0,L
Female,1674,622,913,807,345,325,1041,833,584,343,1060,91.3,80.7,34.5,L
Female,1662,707,981,865,341,330,1055,870,611,382,1075,98.1,86.5,34.1,L
Female,1612,685,945,876,353,335,1030,830,639,385,1027,94.5,87.6,35.3,L
Female,1605,571,836,723,324,314,956,790,562,378,1064,83.6,72.3,32.4,M
Female,1560,846,1112,1056,396,364,1114,770,700,417,1010,111.2,105.6,39.6,XXXL
Female,1664,618,814,711,338,321,986,806,606,371,1047,81.4,71.1,33.8,M
Female,1662,672,943,780,320,350,1049,808,592,374,1057,94.3,78.0,32.0,M
Female,1620,692,924,778,361,317,1040,799,667,392,1033,92.4,77.8,36.1,L
Female,1567,469,764,637,292,315,934,780,496,331,993,76.4,63.7,29.2,XS
Female,1689,674,873,790,346,342,1102,843,577,377,1096,87.3,79.0,34.6,M
Female,1576,529,845,718,300,320,935,778,557,360,1032,84.5,71.8,30.0,S
Female,1596,644,861,840,333,322,1018,794,630,377,996,86.1,84.0,33.3,L
Female,1684,819,1023,1026,385,350,1061,834,659,405,1052,102.3,102.6,38.5,XXL
Female,1702,683,908,817,358,324,1044,835,595,374,1079,90.8,81.7,35.8,L
Female,1745,582,852,689,329,325,988,825,547,351,1068,85.2,68.9,32.9,S
Female,1599,532,861,764,345,314,948,779,527,362,1035,86.1,76.4,34.5,M
Female,1628,703,985,858,366,321,1052,807,606,379,1063,98.5,85.8,36.6,L
Female,1651,807,1037,855,406,342,1065,805,703,412,1038,103.7,85.5,40.6,XL
Female,1592,569,886,825,333,327,955,755,542,339,983,88.6,82.5,33.3,L
Female,1587,504,897,787,317,306,953,766,522,314,1019,89.7,78.7,31.7,M
Female,1628,743,955,941,354,334,1058,825,637,394,1038,95.5,94.1,35.4,XL
Female,1627,648,918,840,358,319,983,790,654,363,1033,91.8,84.0,35.8,L
Female,1617,652,949,846,332,334,1058,820,580,383,998,94.9,84.6,33.2,L
Female,1582,548,830,790,345,295,969,810,574,346,1041,83.0,79.0,34.5,M
Female,1537,561,897,776,315,302,967,775,597,335,994,89.7,77.6,31.5,M
Female,1629,663,916,823,343,350,1054,840,590,363,1047,91.6,82.3,34.3,L
Female,1640,577,900,725,336,300,971,803,582,335,1057,90.0,72.5,33.6,M
Female,1675,790,934,908,392,335,1043,843,697,383,1098,93.4,90.8,39.2,XL
Female,1592,671,996,908,345,361,1060,820,617,347,1046,99.6,90.8,34.5,XL
Female,1633,691,1020,942,337,337,1061,807,610,378,1065,102.0,94.2,33.7,XL
Female,1733,773,919,863,383,345,1065,864,657,388,1146,91.9,86.3,38.3,L
Female,1610,622,893,733,323,336,1042,807,580,362,1025,89.3,73.3,32.3,M
Female,1566,620,943,852,337,327,1028,805,606,332,1006,94.3,85.2,33.7,L
Female,1639,691,990,898,356,325,1015,805,592,397,1049,99.0,89.8,35.6,XL
Female,1580,626,885,879,382,305,1001,805,618,357,1015,88.5,87.9,38.2,L
Female,1557,587,873,751,318,323,996,762,573,385,1014,87.3,75.1,31.8,M
Female,1683,694,913,864,354,349,1027,811,618,360,1063,91.3,86.4,35.4,L
Female,1597,647,930,779,359,319,1020,807,606,377,1012,93.0,77.9,35.9,M
Female,1598,621,883,884,348,332,954,774,601,382,1020,88.3,88.4,34.8,XL
Female,1613,698,956,940,365,312,1031,802,660,372,1012,95.6,94.0,36.5,XL
Female,1649,656,835,769,345,325,981,780,613,403,1056,83.5,76.9,34.5,M
Female,1672,602,847,757,348,311,991,793,576,354,1080,84.7,75.7,34.8,M
Female,1713,743,891,784,365,348,1025,846,672,393,1085,89.1,78.4,36.5,L
Female,1641,744,1032,991,376,331,1062,823,647,382,1071,103.2,99.1,37.6,XXL
Female,1612,633,928,788,355,314,1013,788,612,360,1000,92.8,78.8,35.5,M
Female,1596,621,892,807,340,333,993,798,588,367,1004,89.2,80.7,34.0,L
Female,1442,467,821,720,309,308,901,673,530,326,915,82.1,72.0,30.9,M
Female,1555,639,978,849,350,321,1036,800,594,377,975,97.8,84.9,35.0,L
Female,1497,579,915,858,357,327,959,744,611,350,977,91.5,85.8,35.7,L
Female,1612,708,973,889,372,333,1008,775,638,366,992,97.3,88.9,37.2,XL
Female,1690,698,911,757,366,316,1013,818,627,399,1078,91.1,75.7,36.6,L
Female,1634,654,981,828,371,312,1011,791,634,350,1026,98.1,82.8,37.1,L
Female,1509,542,900,820,305,310,973,741,573,346,975,90.0,82.0,30.5,L
Female,1582,593,862,739,363,300,994,805,623,345,1057,86.2,73.9,36.3,L
Female,1465,497,909,789,330,301,963,722,531,335,934,90.9,78.9,33.0,M
Female,1545,526,913,733,313,322,955,760,536,343,968,91.3,73.3,31.3,M
Female,1475,480,825,740,313,303,902,695,545,345,931,82.5,74.0,31.3,M
Female,1633,557,951,808,324,322,1025,805,516,320,1070,95.1,80.8,32.4,L
Female,1631,724,976,967,374,335,1085,820,667,362,1071,97.6,96.7,37.4,XXL
Female,1626,661,945,909,361,320,1020,780,604,344,1028,94.5,90.9,36.1,XL
Female,1533,794,1057,962,368,354,1167,797,702,400,1021,105.7,96.2,36.8,XXL
Female,1553,572,904,834,334,315,955,740,583,354,984,90.4,83.4,33.4,L
Female,1752,785,946,948,371,320,1108,872,638,375,1130,94.6,94.8,37.1,XL
Female,1618,676,976,848,363,321,1020,813,616,375,1023,97.6,84.8,36.3,L
Female,1634,530,887,721,310,297,961,780,527,349,1003,88.7,72.1,31.0,M
Female,1689,777,991,865,391,330,997,806,690,411,1050,99.1,86.5,39.1,XL
Female,1534,524,877,793,344,292,937,765,566,329,997,87.7,79.3,34.4,M
Female,1629,601,900,731,330,319,1040,812,586,355,1067,90.0,73.1,33.0,M
Female,1628,559,893,750,311,312,981,780,513,349,1007,89.3,75.0,31.1,M
Female,1603,530,845,744,334,290,970,784,536,355,1001,84.5,74.4,33.4,M
Female,1547,578,880,780,348,298,970,745,597,373,980,88.0,78.0,34.8,M
Female,1585,644,1010,860,375,316,980,788,620,370,1006,101.0,86.0,37.5,L
Female,1638,693,1016,900,365,325,1032,820,636,360,1073,101.6,90.0,36.5,XL
Female,1754,849,1033,955,408,346,1137,909,667,402,1138,103.3,95.5,40.8,XL
Female,1623,607,895,753,343,323,994,772,561,359,1003,89.5,75.3,34.3,M
Female,1614,623,919,825,337,320,990,790,583,368,1039,91.9,82.5,33.7,L
Female,1676,601,870,774,337,321,1011,803,535,364,1035,87.0,77.4,33.7,M
Female,1560,516,825,679,295,306,963,780,525,347,997,82.5,67.9,29.5,S
Female,1637,505,792,716,329,307,929,788,512,337,1024,79.2,71.6,32.9,S
Female,1542,532,892,699,329,310,929,750,578,347,983,89.2,69.9,32.9,M
Female,1536,566,904,814,349,302,1004,760,603,347,967,90.4,81.4,34.9,L
Female,1613,732,945,853,350,345,1064,847,651,406,1025,94.5,85.3,35.0,L
Female,1595,576,908,783,327,330,969,775,572,351,1008,90.8,78.3,32.7,M
Female,1659,807,1005,860,397,341,1100,819,757,386,1055,100.5,86.0,39.7,XL
Female,1564,622,895,750,362,317,977,770,615,393,1013,89.5,75.0,36.2,L
Female,1686,726,1014,960,362,341,1038,818,594,346,1075,101.4,96.0,36.2,XXL
Female,1678,711,978,873,368,312,1012,811,615,389,1045,97.8,87.3,36.8,L
Female,1573,572,975,923,316,328,1021,768,554,335,1028,97.5,92.3,31.6,XL
Female,1589,623,889,791,338,337,980,755,601,372,998,88.9,79.1,33.8,M
Female,1621,602,884,771,342,327,1024,820,554,377,992,88.4,77.1,34.2,M
Female,1679,805,1135,983,381,357,1072,862,639,371,1090,113.5,98.3,38.1,XXL
Female,1598,561,914,787,336,301,938,770,548,357,1024,91.4,78.7,33.6,M
Female,1713,520,766,657,332,299,952,810,537,311,1123,76.6,65.7,33.2,M
Female,1550,578,880,781,337,336,990,773,594,348,1002,88.0,78.1,33.7,M
Female,1583,580,834,740,338,319,1015,810,586,359,1016,83.4,74.0,33.8,M
Female,1540,612,834,819,378,316,946,732,649,386,982,83.4,81.9,37.8,L
Female,1541,585,936,805,343,351,965,758,563,373,973,93.6,80.5,34.3,L
Female,1622,875,1052,1010,430,350,1050,775,696,446,1029,105.2,101.0,43.0,XXL
Female,1793,773,1015,905,392,352,1070,870,622,364,1166,101.5,90.5,39.2,XL
Female,1713,755,1026,920,371,345,1076,865,662,392,1135,102.6,92.0,37.1,XL
Female,1603,678,1043,924,358,322,1013,768,609,359,1026,104.3,92.4,35.8,XL
Female,1711,888,1062,1003,382,375,1097,850,715,368,1117,106.2,100.3,38.2,XXL
Female,1641,665,921,780,335,327,1044,801,618,399,1065,92.1,78.0,33.5,M
Female,1494,580,963,1003,354,315,961,759,583,333,992,96.3,100.3,35.4,XXL
Female,1672,665,1029,863,344,330,1043,825,573,339,1091,102.9,86.3,34.4,L
Female,1616,649,884,856,358,352,1019,823,599,354,1042,88.4,85.6,35.8,L
Female,1585,673,983,902,350,328,1028,793,612,370,1034,98.3,90.2,35.0,XL
Female,1612,744,1065,1010,372,385,1049,812,648,364,1089,106.5,101.0,37.2,XXL
Female,1663,576,869,759,352,306,954,807,545,360,1047,86.9,75.9,35.2,M
Female,1656,735,1004,893,372,342,1035,783,648,400,1055,100.4,89.3,37.2,XL
Female,1598,636,940,844,366,346,981,783,620,346,1028,94.0,84.4,36.6,L
Female,1545,432,770,665,298,305,921,761,481,302,1000,77.0,66.5,29.8,S
Female,1634,747,1072,930,373,320,1055,792,652,394,1034,107.2,93.0,37.3,XL
Female,1704,669,971,807,327,339,1073,847,610,342,1114,97.1,80.7,32.7,L
Female,1664,826,1100,957,389,345,1060,838,642,408,1074,110.0,95.7,38.9,XL
Female,1522,578,873,868,347,303,966,745,612,343,970,87.3,86.8,34.7,L
Female,1646,637,907,782,353,315,1003,795,614,372,1035,90.7,78.2,35.3,M
Female,1557,758,1019,966,354,362,1076,777,638,408,1014,101.9,96.6,35.4,XXL
Female,1625,594,950,778,372,310,978,805,588,350,1012,95.0,77.8,37.2,L
Female,1671,872,1143,980,386,357,1077,869,689,427,1098,114.3,98.0,38.6,XXL
Female,1535,693,970,850,369,327,1041,771,657,399,991,97.0,85.0,36.9,L
Female,1591,500,903,670,313,308,954,762,516,347,986,90.3,67.0,31.3,M
Female,1567,567,916,745,345,310,1000,755,560,369,955,91.6,74.5,34.5,M
Female,1540,589,868,826,351,310,1012,760,611,353,1000,86.8,82.6,35.1,L
Female,1573,640,987,860,329,330,997,782,605,339,973,98.7,86.0,32.9,L
Female,1637,683,942,797,356,351,1027,815,641,365,1096,94.2,79.7,35.6,M
Female,1604,566,908,706,333,314,936,748,552,364,1002,90.8,70.6,33.3,M
Female,1740,632,881,730,326,330,1030,831,544,361,1126,88.1,73.0,32.6,M
Female,1563,591,882,743,315,328,1018,814,602,379,1034,88.2,74.3,31.5,M
Female,1773,760,907,805,380,330,1068,881,650,405,1123,90.7,80.5,38.0,L
Female,1672,664,966,912,351,310,1044,827,608,346,1082,96.6,91.2,35.1,XL
Female,1564,658,931,853,351,316,1061,760,640,367,969,93.1,85.3,35.1,L
Female,1600,710,968,847,384,313,1045,807,656,398,1041,96.8,84.7,38.4,L
Female,1586,551,830,726,330,309,989,770,588,359,978,83.0,72.6,33.0,M
Female,1566,593,883,795,363,314,996,770,587,352,991,88.3,79.5,36.3,L
Female,1683,661,959,837,339,311,1031,838,588,393,1067,95.9,83.7,33.9,L
Female,1613,658,910,816,372,319,976,789,633,407,984,91.0,81.6,37.2,L
Female,1572,634,940,814,361,341,1002,774,587,358,975,94.0,81.4,36.1,L
Female,1584,480,869,693,314,308,933,756,494,318,973,86.9,69.3,31.4,S
Female,1706,660,900,798,356,332,1029,828,586,375,1052,90.0,79.8,35.6,M
Female,1620,601,887,807,338,332,1002,787,586,340,973,88.7,80.7,33.8,L
Female,1640,546,807,778,320,299,977,825,571,297,1059,80.7,77.8,32.0,M
Female,1711,1166,1266,1305,423,410,1225,890,788,427,1167,126.6,130.5,42.3,XXXL
Female,1641,793,1042,919,369,370,1119,821,678,393,1062,104.2,91.9,36.9,XL
Female,1567,454,791,611,306,285,916,737,478,327,941,79.1,61.1,30.6,S
Female,1629,499,814,698,300,324,992,838,506,310,1051,81.4,69.8,30.0,S
Female,1479,358,695,615,288,282,871,693,465,282,901,69.5,61.5,28.8,XS
Female,1663,700,912,859,355,338,1045,859,638,376,1061,91.2,85.9,35.5,L
Female,1749,770,934,887,380,330,1035,883,674,389,1184,93.4,88.7,38.0,XL
Female,1592,649,984,911,357,355,1040,781,565,357,971,98.4,91.1,35.7,XL
Female,1591,550,887,733,323,322,984,774,536,358,976,88.7,73.3,32.3,M
Female,1710,875,1081,979,371,333,1115,871,665,400,1145,108.1,97.9,37.1,XXL
Female,1684,768,1012,968,357,347,1089,860,611,388,1075,101.2,96.8,35.7,XXL
Female,1625,763,1018,941,380,339,1113,840,656,395,1082,101.8,94.1,38.0,XL
Female,1666,650,935,732,336,320,1035,810,586,372,1013,93.5,73.2,33.6,M
Female,1576,555,896,760,328,318,987,761,550,329,982,89.6,76.0,32.8,M
Female,1685,755,1036,905,389,320,1000,813,641,392,1051,103.6,90.5,38.9,XL
Female,1629,548,850,715,344,312,993,802,557,348,1002,85.0,71.5,34.4,M
Female,1637,705,926,878,351,335,1021,785,651,386,1054,92.6,87.8,35.1,L
Female,1597,548,888,788,333,293,940,752,573,343,987,88.8,78.8,33.3,M
Female,1676,763,967,903,367,352,1106,828,643,406,1094,96.7,90.3,36.7,XL
Female,1672,784,1026,870,340,337,1071,834,656,412,1085,102.6,87.0,34.0,L
Female,1707,698,920,848,395,325,1010,845,645,384,1094,92.0,84.8,39.5,XL
Female,1649,650,879,825,366,308,973,805,629,391,1014,87.9,82.5,36.6,L
Female,1615,794,972,955,428,325,1045,767,712,415,1010,97.2,95.5,42.8,XXL
Female,1629,897,1157,1105,374,367,1089,837,694,394,1052,115.7,110.5,37.4,XXXL
Female,1615,525,850,785,326,318,981,780,518,310,999,85.0,78.5,32.6,M
Female,1537,772,976,972,389,329,1083,785,702,396,996,97.6,97.2,38.9,XXL
Female,1663,657,899,793,343,333,1030,787,603,375,1048,89.9,79.3,34.3,M
Female,1582,537,888,798,333,315,974,773,572,317,1006,88.8,79.8,33.3,M
Female,1499,667,1010,955,363,318,980,733,627,397,922,101.0,95.5,36.3,XL
Female,1771,833,1010,920,381,353,1085,898,685,379,1127,101.0,92.0,38.1,XL
Female,1545,599,967,855,333,336,1000,774,563,335,975,96.7,85.5,33.3,L
Female,1603,649,975,914,343,322,1003,770,604,361,998,97.5,91.4,34.3,XL
Female,1580,788,1066,938,365,339,1056,792,675,416,1023,106.6,93.8,36.5,XL
Female,1608,752,1062,960,351,337,1021,781,640,430,1024,106.2,96.0,35.1,XXL
Female,1561,643,941,900,363,315,1027,780,631,343,983,94.1,90.0,36.3,XL
Female,1642,613,880,780,341,319,970,784,580,387,1007,88.0,78.0,34.1,M
Female,1600,847,1027,935,403,360,1108,825,745,425,1022,102.7,93.5,40.3,XL
Female,1591,687,953,890,373,318,1042,798,642,375,1024,95.3,89.0,37.3,XL
Female,1697,697,997,821,361,333,1065,840,598,379,1082,99.7,82.1,36.1,L
Female,1691,602,870,793,347,306,1026,818,555,335,1049,87.0,79.3,34.7,M
Female,1563,631,956,775,385,311,1025,792,635,359,974,95.6,77.5,38.5,L
Female,1598,952,1152,1034,411,361,1084,805,758,453,1002,115.2,103.4,41.1,XXL
Female,1631,513,795,664,328,308,943,790,520,332,1050,79.5,66.4,32.8,S
Female,1648,694,937,907,368,332,1048,811,606,374,1033,93.7,90.7,36.8,XL
Female,1496,509,826,768,309,312,966,763,548,350,918,82.6,76.8,30.9,M
Female,1522,520,878,672,311,299,936,755,550,342,968,87.8,67.2,31.1,S
Female,1769,889,1047,965,384,355,1130,892,695,389,1178,104.7,96.5,38.4,XXL
Female,1761,785,900,784,355,336,1050,870,664,375,1156,90.0,78.4,35.5,M
Female,1618,678,976,903,369,325,1014,801,645,355,996,97.6,90.3,36.9,XL
Female,1612,644,912,841,352,322,1015,810,584,351,1044,91.2,84.1,35.2,L
Female,1653,657,940,870,353,330,1013,823,571,377,1010,94.0,87.0,35.3,L
Female,1598,661,955,852,365,323,957,764,651,365,1028,95.5,85.2,36.5,L
Female,1770,925,1130,993,404,355,1065,870,691,413,1139,113.0,99.3,40.4,XXL
Female,1566,611,1001,866,349,326,976,740,588,350,985,100.1,86.6,34.9,L
Female,1668,611,961,757,341,342,995,825,539,363,1052,96.1,75.7,34.1,L
Female,1614,797,973,907,402,336,1066,821,712,445,1067,97.3,90.7,40.2,XL
Female,1673,682,1021,853,332,346,1062,854,583,343,1042,102.1,85.3,33.2,L
Female,1588,489,840,779,312,295,950,776,514,305,1002,84.0,77.9,31.2,M
Female,1534,669,1053,926,331,338,1015,800,615,359,1013,105.3,92.6,33.1,XL
Female,1490,617,888,825,346,333,1035,755,634,362,956,88.8,82.5,34.6,L
Female,1611,706,955,938,357,321,1032,776,650,373,984,95.5,93.8,35.7,XL
Female,1599,611,909,755,321,343,1032,818,586,386,1008,90.9,75.5,32.1,M
Female,1645,662,1001,867,360,345,1044,799,563,352,1043,100.1,86.7,36.0,L
Female,1571,532,910,784,326,306,948,756,555,333,957,91.0,78.4,32.6,M
Female,1657,616,933,753,336,323,1009,825,570,356,1035,93.3,75.3,33.6,M
Female,1641,737,974,914,389,337,1037,844,674,382,1027,97.4,91.4,38.9,XL
Female,1710,657,947,826,373,325,924,787,595,344,1081,94.7,82.6,37.3,L
Female,1674,671,986,875,370,312,1050,840,610,368,1055,98.6,87.5,37.0,L
Female,1561,831,1180,1095,373,378,1066,755,681,375,1008,118.0,109.5,37.3,XXXL
Female,1664,866,1100,1076,415,341,1050,820,695,389,1083,110.0,107.6,41.5,XXXL
Female,1743,1054,1101,1087,442,360,1113,866,779,450,1107,110.1,108.7,44.2,XXXL
Female,1681,920,1080,1011,412,390,1175,872,742,405,1089,108.0,101.1,41.2,XXL
Female,1498,617,913,931,353,323,989,733,647,372,996,91.3,93.1,35.3,XL
Female,1595,772,1026,888,374,354,1068,796,678,385,1014,102.6,88.8,37.4,XL
Female,1771,777,1047,971,395,342,1003,820,649,364,1155,104.7,97.1,39.5,XXL
Female,1585,802,1113,1015,381,343,1093,850,679,373,1069,111.3,101.5,38.1,XXL
Female,1819,953,1080,995,419,375,1179,919,750,390,1205,108.0,99.5,41.9,XXL
Female,1683,870,1094,1067,410,328,1066,812,735,386,1079,109.4,106.7,41.0,XXXL
Female,1686,730,974,853,371,350,1024,825,624,375,1097,97.4,85.3,37.1,L
Female,1703,877,1096,937,396,363,1054,838,709,414,1107,109.6,93.7,39.6,XL
Female,1707,823,976,967,397,362,1092,872,689,381,1082,97.6,96.7,39.7,XXL
Female,1678,831,1078,1112,352,351,1087,856,636,378,1118,107.8,111.2,35.2,XXXL
Female,1646,599,886,700,327,331,975,820,568,339,1026,88.6,70.0,32.7,M
Female,1676,725,962,907,379,339,1035,827,639,369,1074,96.2,90.7,37.9,XL
Female,1703,630,872,810,342,320,998,828,636,328,1126,87.2,81.0,34.2,L
Female,1609,623,901,900,360,313,971,787,619,339,1049,90.1,90.0,36.0,XL
Female,1636,821,1100,935,396,354,1099,834,711,408,1090,110.0,93.5,39.6,XL
Female,1625,624,910,858,343,325,1009,801,585,344,1023,91.0,85.8,34.3,L
Female,1615,567,883,790,349,315,960,780,591,340,1008,88.3,79.0,34.9,M
Female,1603,675,1060,960,386,344,1034,790,600,360,1024,106.0,96.0,38.6,XXL
Female,1641,623,846,778,336,323,975,837,615,343,1077,84.6,77.8,33.6,M
Female,1697,644,920,791,331,321,1060,880,560,354,1085,92.0,79.1,33.1,M
Female,1571,626,926,838,343,317,950,752,596,367,988,92.6,83.8,34.3,L
Female,1548,713,946,845,367,323,1012,788,703,403,1005,94.6,84.5,36.7,L
Female,1633,630,899,799,338,323,995,831,599,348,1042,89.9,79.9,33.8,M
Female,1667,820,1032,922,376,351,1117,813,665,399,1032,103.2,92.2,37.6,XL
Female,1584,762,1043,956,354,333,1055,802,657,413,1026,104.3,95.6,35.4,XL
Female,1642,697,929,843,365,328,1027,833,644,376,1069,92.9,84.3,36.5,L
Female,1736,910,1098,1064,427,360,1108,860,706,403,1147,109.8,106.4,42.7,XXXL
Female,1671,801,965,957,396,337,1008,791,686,407,1089,96.5,95.7,39.6,XL
Female,1595,683,912,820,348,335,1073,808,641,377,1039,91.2,82.0,34.8,L
Female,1716,769,964,875,375,345,1064,870,642,408,1122,96.4,87.5,37.5,L
Female,1574,601,879,768,340,332,985,751,603,373,990,87.9,76.8,34.0,M
Female,1610,821,1054,1073,402,352,1039,788,673,409,1038,105.4,107.3,40.2,XXXL
Female,1643,842,947,913,406,331,1022,800,701,460,1022,94.7,91.3,40.6,XL
Female,1697,791,992,959,373,341,1096,843,668,381,1060,99.2,95.9,37.3,XL
Female,1501,575,941,840,346,309,956,732,580,325,912,94.1,84.0,34.6,L
Female,1632,568,884,787,339,312,960,799,548,344,1045,88.4,78.7,33.9,M
Female,1654,720,1015,893,358,363,1056,853,620,364,1081,101.5,89.3,35.8,XL
Female,1571,521,787,706,332,296,944,749,579,356,958,78.7,70.6,33.2,M
Female,1596,689,1031,850,343,330,1010,800,603,381,1035,103.1,85.0,34.3,L
Female,1589,652,881,796,351,326,964,772,629,384,970,88.1,79.6,35.1,M
Female,1650,827,1131,1010,381,357,1021,802,670,405,1027,113.1,101.0,38.1,XXL
Female,1611,662,927,910,370,327,1005,802,564,387,1014,92.7,91.0,37.0,XL
Female,1632,715,971,1013,380,335,987,790,613,349,1054,97.1,101.3,38.0,XXL
Female,1729,973,1220,1046,413,357,1106,845,748,426,1081,122.0,104.6,41.3,XXXL
Female,1533,450,800,650,276,305,937,763,514,315,986,80.0,65.0,27.6,S
Female,1611,504,793,720,312,290,936,757,522,335,975,79.3,72.0,31.2,M
Female,1650,577,848,747,325,316,958,800,578,338,1044,84.8,74.7,32.5,M
Female,1473,562,932,867,324,314,1000,755,573,336,948,93.2,86.7,32.4,L
Female,1700,728,941,810,344,348,1085,840,630,371,1100,94.1,81.0,34.4,L
Female,1692,722,940,807,392,338,1045,852,638,389,1062,94.0,80.7,39.2,XL
Female,1611,560,826,738,326,330,951,784,543,353,1021,82.6,73.8,32.6,M
Female,1734,824,990,920,390,329,1090,835,682,408,1123,99.0,92.0,39.0,XL
Female,1692,825,1047,918,378,355,1103,872,666,411,1112,104.7,91.8,37.8,XL
Female,1647,995,1071,1093,431,356,1127,870,782,452,1093,107.1,109.3,43.1,XXXL
Female,1599,988,1222,1140,388,398,1073,818,720,429,1015,122.2,114.0,38.8,XXXL
Female,1614,815,1102,1017,363,340,1057,790,675,375,1006,110.2,101.7,36.3,XXL
Female,1549,723,950,945,393,322,1014,800,698,380,1004,95.0,94.5,39.3,XL
Female,1634,736,957,868,370,326,1080,814,659,393,1002,95.7,86.8,37.0,L
Female,1760,698,951,805,351,327,1030,854,591,395,1130,95.1,80.5,35.1,L
Female,1683,766,1026,944,361,360,1085,826,618,388,1066,102.6,94.4,36.1,XL
Female,1618,651,900,814,374,308,1010,814,646,369,1023,90.0,81.4,37.4,L
Female,1565,518,800,735,316,306,933,785,553,324,973,80.0,73.5,31.6,M
Female,1592,549,868,814,326,324,966,766,543,340,1013,86.8,81.4,32.6,L
Female,1636,576,862,787,328,325,1013,805,545,335,1015,86.2,78.7,32.8,M
Female,1538,583,914,808,316,322,996,757,602,358,953,91.4,80.8,31.6,L
Female,1648,670,883,822,366,314,962,784,647,392,1018,88.3,82.2,36.6,L
Female,1645,631,936,801,341,320,1001,820,619,353,1063,93.6,80.1,34.1,L
Female,1623,627,880,842,344,338,1018,804,566,377,1012,88.0,84.2,34.4,L
Female,1611,676,941,844,346,330,1018,816,617,390,1048,94.1,84.4,34.6,L
